Stkcd,ShortName,Indcd,Indnme,sector,resist_count,resist_crises,rev_growth_2008金融危机,rev_growth_2015股灾,rev_growth_2018去杠杆,rev_growth_2020疫情,np_growth_2008金融危机,np_growth_2015股灾,np_growth_2018去杠杆,np_growth_2020疫情,avg_rev_growth,avg_np_growth,avg_cf_change,avg_roe_change,avg_gm_change,avg_lev_change,roe_2024,leverage_2024,quality_filtered
000656,金科股份,K70,房地产业,K,3,2015股灾; 2018去杠杆; 2020疫情,-0.9569976368923382,0.1197832530588232,0.1863203730821269,0.294083563108671,-0.5087447620186552,0.4294209048000845,0.7592140738581886,0.526563336162798,0.20006239641654036,0.5717327716070237,10293620271.916666,0.009765434338292625,0.02326245320886854,-0.017443079933522638,2.0145152988330963,1.0975638757234851,False
002698,博实股份,C35,专用设备制造业,C,3,2015股灾; 2018去杠杆; 2020疫情,,0.18054902103494333,0.16178961164102837,0.2522172059408382,,-0.056688301730655394,0.3436080161260151,0.43365516252219294,0.19818527953893664,0.2401916256391842,-40859240.386666656,0.012305233330466944,-0.006649177054802058,0.02519209399899151,0.13775411197702497,0.43200053477022493,True
002727,一心堂,F52,零售业,F,3,2015股灾; 2018去杠杆; 2020疫情,,0.20159432942114405,0.18386074339668906,0.20776522661754157,,0.17418930761764245,0.22952060024491067,0.3080423592244948,0.19774009981179155,0.23725075569568266,101530715.77333336,0.009973738019171513,-0.007938214631629395,0.029666020073221906,0.01441122644395763,0.5452676790643405,False
601567,三星医疗,C40,仪器仪表制造业,C,3,2015股灾; 2018去杠杆; 2020疫情,,0.4468689995904663,0.09352394686793282,0.05246658655577031,,0.5130665557376336,-0.4291347577411243,-0.0820938675929593,0.19761984433805646,0.0006126434678500001,17941772.376666684,-0.013742372392093966,-0.02665908803452699,0.014570333535449767,0.18520848269513587,0.4985416672757249,True
600866,星湖科技,C14,食品制造业,C,3,2008金融危机; 2018去杠杆; 2020疫情,0.27752468749506076,-0.16262948239947744,0.2505797168605145,0.0635167032241277,1.2032090307109184,-0.17057266439380206,1.267135150615539,-0.005630830663231141,0.197207035859901,0.8215711168877421,38036506.126666665,0.1437073029087708,0.03276000906008381,-0.007912349300145024,0.11826336935794689,0.44800824844570647,True
600157,*ST 永泰,D44,电力、热力生产和供应业,D,3,2008金融危机; 2015股灾; 2020疫情,0.18192178861236075,0.36301080056130836,-0.0027230722008283266,0.04518061367820454,-0.383989180068396,1.0323672269938637,-0.8163685947889532,15.482411029142003,0.19670440095062455,5.3769296920224905,242522058.92000008,0.029806601650203823,-0.013112894542359164,-0.02194696352772722,0.03901652288453024,0.5171954280415966,False
600233,圆通速递,G60,邮政业,G,3,2008金融危机; 2018去杠杆; 2020疫情,0.09361276520581528,-0.011732983678188747,0.3744804486235114,0.1205709605524949,-0.4426080058549697,0.011334969523589478,0.3350959491771215,0.09930828160764231,0.19622139146060721,-0.0027345916900686266,184439050.17999998,-0.035855785161350774,-0.008268162324830694,0.011680643236595012,0.12385758239351413,0.33308402748539784,True
002705,新宝股份,C38,电气机械及器材制造业,C,3,2015股灾; 2018去杠杆; 2020疫情,,0.11265479528254976,0.02700350720154292,0.44566842784798977,,0.32602482530604154,0.2293336137327802,0.6785762715704962,0.19510891011069417,0.411311570203106,531898456.26,0.023562123587568085,0.0050934913217918765,0.013747509218309898,0.1327934422443756,0.46305006238862134,True
600558,大西洋,C33,金属制品业,C,3,2008金融危机; 2018去杠杆; 2020疫情,0.284557399699431,-0.22332371969312728,0.21978312271657371,0.08028149465383613,-0.1968821389821041,0.05340977700032116,0.2675516576186297,0.4469712023386713,0.19487400568994695,0.17254690699173234,23747252.87,-0.0005525459774471294,-0.0023644362264598484,-0.0007324060852148909,0.06769849427979295,0.18756089895787728,False
430017,星昊医药,C27,医药制造业,C,3,2008金融危机; 2015股灾; 2018去杠杆,0.3145233510614341,0.07325154959535247,0.19299907225328136,-0.01855946328842037,0.10252555331656893,-0.17004409375809765,0.6457296961062549,-0.09117199823558914,0.193591324303356,0.19273705188824206,-1759334.0300000012,-0.021478985252097887,0.017074880834176076,-0.06638818475732176,0.05306787729064489,0.16684319802009392,False
000793,华闻传媒,R85,新闻和出版业,R,3,2008金融危机; 2015股灾; 2018去杠杆,0.3802882515232642,0.09272738195994008,0.10637609314070418,-0.24252474368043556,0.23452354763611333,-0.15257178955208942,-12.674115690897443,-6.860241941435197,0.19313057554130283,-4.197387977604473,-328125487.08666664,-0.3269861561201601,-0.056818644552868336,0.033960524455744656,-1.44538319718934,0.7897462623306714,False
600550,保变电气,C38,电气机械及器材制造业,C,3,2008金融危机; 2015股灾; 2020疫情,0.3841103629579629,0.03398944250125439,-0.2704066498591783,0.16112596757670458,1.0820810123355251,0.21211774460913382,-12.72890002699643,0.44793990476405426,0.19307525767864062,0.5807128872362378,14758753.153333345,0.05567638989582402,-0.005099332402181217,0.010970090660044876,0.16555036024733305,0.906331342205251,False
002511,中顺洁柔,C22,造纸及纸制品业,C,3,2015股灾; 2018去杠杆; 2020疫情,,0.17336818196096554,0.2242539103242587,0.17914535146333724,,0.30656669521549734,0.16595040998336963,0.5002320264808591,0.19225581458285382,0.3242497105599087,-171151375.92333332,0.01576754270604641,0.009399721007165629,-0.044922076845627455,0.014024662414722179,0.41911555208916446,False
603009,北特科技,C36,汽车制造业,C,3,2015股灾; 2018去杠杆; 2020疫情,,0.11376607100515744,0.33344181787531957,0.12873176563718752,,0.05776467551567379,-0.23384258927817636,1.157757969154051,0.1919798848392215,0.3272266851305161,11481292.946666667,0.02327844964238365,-0.00043287312519561344,0.04290036096406802,0.04171991658521702,0.47771903190463316,False
000055,方大集团,C33,金属制品业,C,3,2008金融危机; 2015股灾; 2018去杠杆,0.2256530726511571,0.3158104226803171,0.03433768979617854,-0.008800849167151884,-0.18195409655611913,-0.26404318079682926,0.95140957704009,0.10097892077955181,0.19193372837588427,0.1684707665623805,-10584441.669999996,0.01717651382255181,-0.03490150833568726,0.013455781693956337,0.023674386617215576,0.5445271406996379,False
200055,方大B,C33,金属制品业,C,3,2008金融危机; 2015股灾; 2018去杠杆,0.2256530726511571,0.3158104226803171,0.03433768979617854,-0.008800849167151884,-0.18195409655611913,-0.26404318079682926,0.95140957704009,0.10097892077955181,0.19193372837588427,0.1684707665623805,-10584441.669999996,0.01717651382255181,-0.03490150833568726,0.013455781693956337,0.023674386617215576,0.5445271406996379,False
000859,国风塑业,C29,橡胶和塑料制品业,C,3,2008金融危机; 2018去杠杆; 2020疫情,0.43484089268054316,-0.16885030973170673,0.05208876790612278,0.08883834510997886,-0.8035913545991161,-0.33062724844545877,1.0440280967091629,0.4369931068556417,0.19192266856554827,0.2258099496552295,74018464.59666668,0.008093443828754954,0.009450015595397982,0.04204040661796928,-0.024977659997129874,0.3564805096497245,False
002120,韵达股份,G60,邮政业,G,3,2008金融危机; 2015股灾; 2018去杠杆,0.1336323228095339,0.05191539241299512,0.38760074555089186,-0.026264963923229856,-0.06662051693760683,-0.2503345268399932,0.6392760989564105,-0.4570704185169755,0.19104948692447363,0.10744035172627014,266313412.1700001,-0.048658551967694474,0.007846648845608492,0.012421961467971662,0.0946470173217843,0.4767754427316087,False
600536,中国软件,I65,软件和信息技术服务业,I,3,2008金融危机; 2015股灾; 2020疫情,0.17633448053161985,0.12309053776971664,-0.06672758579724125,0.27296747420696527,-0.059108856730896914,1.1331550157257146,0.966168006280216,0.16418557600915878,0.19079749750276723,0.41274391166799224,-240928679.08,0.0025118727058171995,-0.008758777265596021,0.026264368974144026,-0.09996825973611365,0.6388718196474664,False
002439,启明星辰,I64,互联网和相关服务,I,3,2015股灾; 2018去杠杆; 2020疫情,,0.28294645091730436,0.10677102557448406,0.18036919009037258,,0.40085706859789866,0.26523160231036996,0.1879178735339812,0.19002888886072034,0.2846688481474166,25433172.709999997,0.007741566096298419,0.0009459187823476952,-0.014532066855316439,-0.01989684317499532,0.1705250405825069,False
600500,中化国际,C26,化学原料及化学制品制造业,C,3,2008金融危机; 2015股灾; 2020疫情,0.4117667340687208,0.13315552495000604,-0.04017382569075427,0.024892385524899325,0.14840207693165036,0.1670395099078287,0.5422709786923163,0.08997236927089731,0.1899382148478754,0.13513798537012547,1141141070.51,-0.002043077788482004,0.015123171778731593,-0.006084926891101368,-0.16886979239039523,0.6425108767594963,False
600898,*ST 美讯,C39,计算机、通信和其他电子设备制造业,C,3,2015股灾; 2018去杠杆; 2020疫情,-0.1429730095578713,0.06705572321484464,0.19965563593832505,0.3030760210287655,-22.793697379264636,-0.2651437976024356,-3489.2274401556665,0.7122871516502959,0.18992912672731174,-1162.9267656005395,-97480526.49000001,-2.0085309908775524,0.01876366898916552,-0.17608317107403684,,,False
